Stil,Artist,Track,Beliebtheit,Akustik,Tanzbarkeit,Dauer
Alternative,Linkin Park,Points of Authority,64,0.03,0.512,200240
Alternative,Nicotine,Running,54,0.825,0.454,247769
Alternative,Mila J,Kickinâ€™ Back,61,0.317,0.7,202435
Alternative,Washed Out,Feel It All Around,62,0.000105,0.34,192080
Alternative,THEY.,Broken (feat. Jessie Reyez),59,0.685,0.637,135480
Alternative,Amy Grant,"Baby, Baby",58,0.426,0.702,236973
Alternative,The 1975,UGH!,56,0.213,0.769,180027
Alternative,The Offspring,Come Out And Play (Keep â€˜Em Separated),64,0.0535,0.476,197800
Alternative,Red Hot Chili Peppers,The Zephyr Song,65,0.013,0.725,231933
Alternative,Shinedown,I'll Follow You,57,0.00193,0.537,238760
Alternative,THEY.,What I Know Now (feat. Wiz Khalifa),60,0.0812,0.615,180853
Alternative,Manu Chao,Me Gustas Tu,68,0.663,0.657,239987
Alternative,Filter,Take a Picture,60,0.00151,0.541,363800
Alternative,Solange,Stay Flo,62,0.397,0.823,175707
Alternative,The Knocks,Ride Or Die (feat. Foster The People),63,0.0609,0.648,242035
Alternative,Ab-Soul,The Law (feat. Mac Miller & Rapsody),61,0.249,0.744,329208
Alternative,Francesca Battistelli,The Breakup Song,56,0.366,0.529,204773
Alternative,Casting Crowns,Oh My Soul,57,0.498,0.331,255173
Alternative,Hinder,Better Than Me,58,0.206,0.452,223533
Alternative,Alice In Chains,Heaven Beside You,58,0.00451,0.552,327893
Alternative,Run The Jewels,Close Your Eyes (And Count To Fuck),57,0.0123,0.678,234160
Alternative,Weezer,Feels Like Summer,58,0.02,0.53,195893
Alternative,Five Finger Death Punch,When the Seasons Change,55,0.00137,0.496,227309
Alternative,The Breeders,Cannonball,62,0.00915,0.502,213693
Alternative,Bomba EstÃ©reo,To My Love - Tainy Remix,71,0.129,0.764,251773
Alternative,The Avett Brothers,I And Love And You,61,0.816,0.494,300840
Alternative,Avenged Sevenfold,This Means War,59,0.000554,0.614,369293
Country,Jameson Rodgers,Rehab,41,0.106,0.55,170156
Country,The Jokerr,Dark Energy (feat. Reckless Anxiety & Zerk),46,0.114,0.673,266493
Country,Confederate Railroad,Queen of Memphis - Remastered Version,41,0.207,0.604,199507
Country,Strand of Oaks,Weird Ways,51,0.0141,0.264,358680
Country,Lynyrd Skynyrd,Don't Ask Me No Questions,50,0.119,0.622,206800
Country,Miranda Lambert,Same Old You,41,0.618,0.559,185840
Country,Randy Houser,Mamma Don't Know,43,0.0325,0.736,214120
Country,Canaan Smith,One Of Those,41,0.0421,0.736,189746
Country,Dixie Chicks,Top of the World,44,0.302,0.573,363465
Country,Clay Walker,Like We Never Said Goodbye,41,0.294,0.702,181933
Country,Luke Pell,Ball Caps & Blue Jeans,43,0.0343,0.627,199573
Country,Johnny Cash,Rock Island Line,46,0.487,0.604,135120
Country,Corey Smith,I'm Not Gonna Cry,40,0.662,0.598,258427
Country,Steve Wariner,Lonely Women Make Good Lovers,41,0.116,0.727,194733
Country,Big Star,Thirteen,51,0.674,0.457,154667
Country,Johnny Cash,Flesh and Blood,46,0.114,0.489,156160
Country,Randy Travis,On The Other Hand,42,0.144,0.669,187493
Country,Turnpike Troubadours,Shreveport,42,0.0118,0.554,324800
Country,Dolly Parton,I Will Always Love You (with Vince Gill),40,0.807,0.444,197773
Country,Granger Smith,Miles and Mud Tires,42,0.373,0.628,168427
Country,Cassadee Pope,Bring Me Down Town,44,0.0498,0.433,152520
Country,Aaron Watson,Off The Record,40,0.231,0.561,223267
Country,Keith Urban,Gettin' In The Way,43,0.0685,0.518,228427
Country,Lynyrd Skynyrd,On The Hunt,49,0.287,0.599,328467
Country,Jessie James Decker,Lights Down Low,42,0.107,0.539,203319
Country,Johnny Cash,Wanted Man,46,0.414,0.713,170840
Country,Eddie Rabbitt,Every Which Way but Loose - 2009 Remaster,44,0.458,0.598,171653
Country,Dylan Scott,Blackwater Baptism,41,0.0396,0.509,194375
Country,The Lacs,Get Lost,42,0.0114,0.658,225400
Country,Randy Travis,Is It Still Over?,42,0.155,0.771,191173
Country,George Jones,If Drinkin' Don't Kill Me (Her Memory Will) - Single Version,42,0.609,0.382,190160
Country,Dylan Scott,Love Yourself,41,0.8,0.706,219425
Country,David Allan Coe,Need a Little Time off for Bad Behavior,42,0.354,0.639,180867
Country,John Prine,I Have Met My Love Today,45,0.761,0.625,110734
Country,Mason Ramsey,The Way I See It,41,0.314,0.594,179094
Country,Upchurch,The Other Way,43,0.198,0.851,190909
Country,Aaron Lewis,75,42,0.321,0.295,342000
Country,Colt Ford,Huntin' the World,41,0.222,0.766,172341
Country,Johnny Paycheck,Colorado Cool-Aid,41,0.697,0.684,215560
Country,Old & In The Way,Wild Horses,49,0.646,0.45,278533
Country,Tyler Farr,Our Town,42,0.0306,0.506,210296
Country,Travis Tritt,Slowing Down,44,0.581,0.56,215520
Country,Josh Gracin,Edge Of Desire,42,0.435,0.489,311333
Country,Marty Robbins,Devil Woman,46,0.921,0.684,172667
Country,Outlaw,Backwoods Badass (feat. Redneck Souljers),43,0.408,0.74,182500
Country,Ronnie Milsap,Prisoner Of The Highway,42,0.22,0.733,253133
Country,Kenny Chesney,Back Where I Come From - New Recording with Kenny's Band,40,0.285,0.41,256693
Country,Tim McGraw,Lookin' For That Girl,40,0.00634,0.504,261347
Country,Kenny Chesney,Something Sexy About The Rain,40,0.762,0.489,324400
Country,Tech N9ne Collabos,Some Good,44,0.111,0.79,213572
Country,Luke Bryan,Welcome To The Farm,41,0.149,0.576,267440
Country,Neal McCoy,Take a Knee My Ass,42,0.319,0.628,180323
Country,Mitchell Tenpenny,Laid Back,42,0.0178,0.516,169169
Country,Chris Janson,Little Bit of Both,42,0.0454,0.555,192653
Country,Kenny Chesney,Always Gonna Be You,40,0.838,0.521,316053
Country,Demun Jones,Coastin,43,0.0173,0.896,169109
Country,Toby Keith,She's A Hottie - Single Version,41,0.111,0.565,188920
Country,Michael Ray,One That Got Away - Acoustic Version,42,0.0282,0.576,217341
Country,Ashley Monroe,You Ain't Dolly [And You Ain't Porter] - Duet with Blake Shelton,43,0.124,0.657,243920
Country,Aaron Lewis,The Bottom,42,0.521,0.703,298133
Country,Traffic,Dear Mr. Fantasy,56,0.202,0.25,334000
Country,George Strait,Unwound,41,0.128,0.722,145160
Country,Maren Morris,Rich - Radio Edit,42,0.0522,0.478,207575
Country,Todd Rundgren,Hello It's Me,50,0.0563,0.578,264093
Country,Hayes Carll,KMAG YOYO,46,0.00157,0.319,259400
Country,Kenny Chesney,All I Want for Christmas Is a Real Good Tan,41,0.569,0.73,278000
Country,Johnny Cash,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",45,0.542,0.679,183253
Country,Alan Jackson,"Mexico, Tequila And Me",44,0.116,0.574,205506
Country,George Jones,She Thinks I Still Care - Single Version,42,0.642,0.552,153333
Country,Alabama,When We Make Love,41,0.649,0.481,216373
Country,Maggie Rose,Change the Whole Thing,53,0.225,0.729,268663
Country,Sturgill Simpson,Voices,45,0.602,0.573,167053
Country,Rosanne Cash,Tennessee Flat Top Box,46,0.216,0.618,195080
Country,Upchurch,American Grown,42,0.0481,0.615,163712
Country,Eli Young Band,Say Goodnight,41,0.00474,0.317,188667
Country,Cam,Village,43,0.548,0.539,235733
Country,Eli Young Band,God Love The Rain,41,0.282,0.468,216533
Country,Terri Clark,"Poor, Poor Pitiful Me",41,0.124,0.733,190267
Country,Corey Smith,Let Me Love You on a Backroad (The Roadhead Song),40,0.672,0.501,240133
Country,Cole Swindell,Roller Coaster,41,0.524,0.735,253627
Country,Aaron Lewis,It Keeps On Workinâ€™,42,0.0546,0.636,257893
Country,Jake Owen,Sure Feels Right,41,0.344,0.526,240680
Country,Clay Walker,Rumor Has It,41,0.0402,0.624,189627
Country,Lindsay Ell,Waiting On You,43,0.323,0.719,235333
Country,Chase Bryant,Room To Breathe,41,0.0399,0.717,179293
Country,Sawyer Brown,The Walk,41,0.778,0.689,224160
Country,Joe Nichols,Billy Graham's Bible,41,0.15,0.498,187533
Country,Buck Owens,Love's Gonna Live Here,46,0.464,0.621,124147
Country,Rascal Flatts,Payback,41,0.00734,0.542,180800
Country,Pat Green,Texas On My Mind,41,0.147,0.699,280000
Country,RaeLynn,Diamonds,42,0.0605,0.629,203813
Country,Colt Ford,Dirty Side (feat. Walker Hayes),42,0.131,0.675,220131
Country,Dierks Bentley,Five,41,0.0118,0.452,285373
Country,Lady Antebellum,Think About You,45,0.341,0.635,189133
Country,Mud Digger,"Backroads Life (feat. Charlie Farley, Demun Jones & The Lacs)",43,0.204,0.662,313481
Country,Dixie Chicks,Truth No. 2,43,0.313,0.499,268801
Country,Casey Donahew,Fallen,41,0.277,0.538,233440
Country,Kenny Chesney,Save It for a Rainy Day - Live,40,0.147,0.285,255453
Country,Ryan Bingham,Beautiful and Kind,43,0.899,0.597,196774
Country,Jayne Denham,Hung up on You,44,0.0118,0.491,192872
Country,Alan Jackson,Someday,44,0.138,0.59,196867
Country,Alan Jackson,What A Friend We Have In Jesus,42,0.903,0.449,136493
Country,Cole Swindell,You've Got My Number,41,0.00723,0.519,206867
Country,Thompson Square,Breakers,42,0.499,0.515,236573
Country,The Lacs,Nothing in Particular,42,0.0618,0.681,225360
Country,Chord Overstreet,Tortured Soul,48,0.483,0.554,246613
Country,Merle Haggard & The Strangers,Silver Wings,44,0.656,0.53,164400
Country,Bottleneck,I Might Be a Redneck (feat. Jawga Boyz),43,0.00886,0.671,207387
Country,RaeLynn,Careless,42,0.0436,0.554,201587
Country,Bread,Baby I'm-a Want You,53,0.743,0.613,150707
Country,Brothers Osborne,Take Me To The Pilot,42,0.0143,0.413,235027
Country,Charlie Daniels,Long Haired Country Boy,40,0.355,0.585,241000
Country,Tyler Farr,Hot Mess,42,0.035,0.519,196080
Country,Austin Burke,Sleepin' Around,42,0.0304,0.636,177467
Country,Conway Twitty,Rocky Top,41,0.0183,0.529,168293
Country,Dolly Parton,Gonna Hurry (As Slow As I Can) - Demo,43,0.544,0.61,103467
Country,Drew Jacobs,Redneck Rockstar (feat. Upchurch the Redneck),43,0.0103,0.717,215109
Country,Michael Martin Murphey,What's Forever For?,48,0.47,0.551,171907
Country,Jelly Roll,Fuck Up,43,0.296,0.719,243069
Country,Luke Pell,Best Thing You've Ever Done,42,0.0404,0.54,191164
Country,Rodney Atkins,Tell A Country Boy,42,0.206,0.55,212013
Country,Justin Moore,Got It Good,41,0.223,0.748,163987
Country,Waylon Jennings,Honky Tonk Heroes,42,0.471,0.713,215333
Country,Jelly Roll,Addiction Kills,43,0.289,0.554,243800
Country,Waylon Jennings,Clyde,42,0.379,0.656,160467
Country,The Band Perry,Gentle On My Mind,40,0.586,0.718,189253
Country,Brett Eldredge,Brother,42,0.23,0.548,211973
Country,Johnny Cash,"Orange Blossom Special - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",45,0.0663,0.647,181813
Country,Kenny Chesney,On the Coast of Somewhere Beautiful,40,0.461,0.596,214240
Country,Sturgill Simpson,Water in a Well,45,0.0994,0.583,198973
Country,Drive-By Truckers,Gravity's Gone,44,0.000108,0.563,213173
Country,Waylon Jennings,Drinkin' and Dreamin',42,0.379,0.847,180373
Country,Shooter Jennings,Outlaw You,45,0.0372,0.415,259853
Country,Trisha Yearwood,Real Live Woman,40,0.673,0.623,235827
Country,Texas Tornados,(Hey Baby) Que Paso,41,0.322,0.813,178893
Country,Upchurch,White Trash,42,0.0876,0.749,189500
Country,Reckless Kelly,Nobody's Girl,42,0.00262,0.467,182373
Country,Blake Shelton,Buzzin' (feat. RaeLynn),42,0.551,0.76,225640
Country,Billy Currington,Good Night,41,0.0214,0.737,248266
Country,Conway Twitty,Goodbye Time,41,0.59,0.507,207627
Country,Clay Walker,"Live, Laugh, Love",42,0.195,0.647,246267
Country,Johnny Cash,The One on the Right Is on the Left,45,0.431,0.721,167667
Country,Taylor Ray Holbrook,Steal My Kiss,42,0.788,0.371,188148
Country,Marty Robbins,Don't Worry,45,0.879,0.648,194160
Country,Billy Currington,Until You,41,0.0228,0.648,283693
Country,Jake Owen,American Love,42,0.0345,0.573,195520
Country,Colt Ford,Cricket On A Line Featuring Rhett Akins,41,0.0364,0.809,215720
Country,Miranda Lambert,Well-Rested,41,0.504,0.509,279947
Country,T.G. Sheppard,Do You Wanna Go To Heaven,42,0.559,0.651,190733
Country,Clint Black,Nobody's Home,40,0.291,0.682,208840
Country,Jelly Roll,Same Old Thang,43,0.0799,0.656,216014
Country,Drew Jacobs,Got Me Like Whoa,44,0.0752,0.415,170888
Country,Waylon Jennings,Tonight the Bottle Let Me Down,42,0.354,0.699,211760
Country,Devin Dawson,Dark Horse - Songs in the Key of F - Live,40,0.762,0.528,225160
Country,Doug Stone,I Never Knew Love,41,0.523,0.575,210467
Country,Johnny Horton,North To Alaska*,44,0.718,0.644,169760
Country,Wet Willie,Keep On Smilin',42,0.108,0.617,237333
Country,Alan Jackson,I'll Go On Loving You,41,0.441,0.63,238893
Country,Jacob Bryant,This Side of Sober,42,0.224,0.536,237507
Country,Dylan Schneider,How Bad Could One Kiss Hurt,41,0.000527,0.534,176427
Country,Lauren Alaina,Like My Mother Does,40,0.33,0.42,247813
Country,Toby Keith,Hope On The Rocks,40,0.0344,0.643,219520
Country,the JaneDear girls,Wildflower,40,0.00217,0.692,163453
Country,Adam Sanders,Thankful For,41,0.235,0.558,194813
Country,Chris Young,You Do the Talkin',41,0.00182,0.506,179240
Country,Darius Rucker,Another Night With You,42,0.288,0.576,179733
Country,The Wandering Hearts,Run,49,0.00222,0.334,238947
Country,Hunter Hayes,Rainy Season,41,0.216,0.592,307733
Country,Dixie Chicks,Let 'Er Rip,42,0.482,0.672,171073
Country,Ryan Bingham,Hard Times,42,0.219,0.565,278293
Country,Lee Brice,The Locals,41,0.0324,0.609,202413
Country,Sam Hunt,Leave The Night On - Acoustic Mixtape,42,0.542,0.694,164280
Country,The Outlaws,Green Grass & High Tides - Remastered,53,0.000421,0.263,586400
Country,John Prine,Fish And Whistle,44,0.345,0.724,194707
Country,Uncle Kracker,In A Little While,43,0.127,0.596,249760
Country,Chris LeDoux,County Fair,40,0.384,0.748,179800
Country,Turnpike Troubadours,The Funeral,41,0.00816,0.674,282773
Country,Mark Chesnutt,It's A Little Too Late - 1996 Greatest Hits Version,40,0.357,0.516,163560
Country,Chris Lane,Her Own Kind Of Beautiful,41,0.0172,0.484,164440
Country,The Lost Trailers,Holler Back,41,0.259,0.442,190813
Country,Colt Ford,Outshine Me,41,0.00391,0.754,232290
Country,Brad Paisley,Love Her Like She's Leavin',43,0.0957,0.617,248893
Country,John Prine,No Ordinary Blue,44,0.695,0.595,176256
Country,Jonathan Edwards,Sunshine (Go Away Today),46,0.335,0.705,138733
Country,Colt Ford,Cold Beer (feat. Jamey Johnson),41,0.0617,0.518,220067
Country,Jessie James Decker,Flip My Hair,41,0.00563,0.644,183507
Country,Josh Gracin,We Weren't Crazy,40,0.208,0.42,227307
Country,Hank Locklin,"Please Help Me, I'm Falling",48,0.828,0.552,141467
Country,Jason Isbell,Stockholm,44,0.164,0.393,171867
Country,Old Dominion,Hotel Key - Recorded at Sound Stage Studios Nashville,42,0.179,0.753,241456
Country,Wilco,Heavy metal drummer,52,0.0257,0.661,188840
Country,Walker McGuire,18 Forever,41,0.0352,0.62,201867
Country,George Strait,I'd Like To Have That One Back,40,0.569,0.584,228413
Country,Haley Georgia,Claim to Fame,43,0.484,0.702,172453
Country,Riley Green,Numbers On The Cars,42,0.462,0.568,209787
Country,Rascal Flatts,Every Day,42,0.0347,0.296,254213
Country,Aaron Lewis,Lessons Learned,41,0.186,0.673,202027
Country,Big Scoob,Doe-Rey-Me,42,0.0593,0.717,277387
Country,Kip Moore,Come And Get It,42,0.00019,0.563,295053
Country,Aaron Watson,The Underdog,41,0.0679,0.708,271853
Country,Chris Janson,Better I Don't,40,0.0073,0.684,205573
Country,Ray Wylie Hubbard,Conversation with the Devil,42,0.67,0.71,296027
Country,Spencer Crandall,Rooftop,43,0.0555,0.678,160000
Country,Aaron Lewis,State Lines,41,0.0364,0.487,169067
Country,Trace Adkins,Hot Mama,41,0.0101,0.559,200600
Country,Waylon Jennings,Take It to the Limit,43,0.771,0.538,229360
Country,Randy Houser,Nothin' On You,42,0.0123,0.711,178440
Country,Justin Moore,Like There's No Tomorrow,40,0.0239,0.491,208200
Country,Dawes,That Western Skyline,51,0.349,0.55,358773
Country,Dolly Parton,Just Because I'm a Woman,44,0.704,0.604,183373
Country,Easton Corbin,Dance Real Slow,40,0.059,0.613,223267
Country,John Prine,"Egg & Daughter Nite, Lincoln Nebraska, 1967 (Crazy Bone)",44,0.535,0.748,245226
Country,Sugarland,Joey,40,0.00125,0.523,242120
Country,Lee Ann Womack,There Is A God,40,0.608,0.25,254880
Country,Brantley Gilbert,That Was Us,40,0.0982,0.519,226439
Country,Jason Isbell and the 400 Unit,Molotov,45,0.00242,0.52,226850
Country,Mbest11x,Fuck Isis,43,0.226,0.567,161239
Country,Reba McEntire,The Greatest Man I Never Knew,40,0.749,0.528,193880
Country,Little Texas,Kick A Little,40,0.0228,0.603,222893
Country,Charlie Farley,Exposed,42,0.184,0.786,238280
Country,Jimmie Allen,County Lines,41,0.0937,0.719,183747
Country,Ronnie Dunn,Ain't No Trucks In Texas,40,0.0957,0.392,200333
Country,Easton Corbin,Damn Girl,40,0.13,0.701,208347
Country,Chris Cagle,I'll Grow My Own,40,0.168,0.588,238707
Country,"Hank Williams, Jr.",Mr. Lincoln,40,0.0961,0.528,254400
Country,Colt Ford,My Truck (feat. Tyler Farr),42,0.00848,0.638,206614
Country,Drake White,The Simple Life,40,0.0596,0.503,199227
Country,Blake Shelton,Playboys Of The Southwestern World,40,0.112,0.535,269107
Country,Randy Rogers Band,Damn The Rain,41,0.296,0.406,181840
Country,Three Dog Night,One - Single Version,52,0.281,0.575,185827
Country,The Avett Brothers,Kick Drum Heart,49,0.192,0.713,174107
Country,Shania Twain,When,50,0.152,0.622,217800
Country,Jeffrey Foucault,Lodi,46,0.866,0.549,173213
Country,Jawga Boyz,Memories,41,0.134,0.799,244200
Country,Terri Clark,One Drink Ago,47,0.144,0.539,190027
Country,Patty Loveless,You Don't Even Know Who I Am,41,0.76,0.317,245173
Country,Dustin Lynch,"Hold On, We're Going Home - Live from Spotify NYC",40,0.376,0.605,238481
Country,Kenny Chesney,You and Tequila - Live,40,0.379,0.49,285707
Country,Merle Haggard,Mama Tried,40,0.719,0.738,131400
Country,"Hank Williams, Jr.",God And Guns,40,0.00152,0.494,290307
Country,Cody Johnson,Billy's Brother,41,0.0276,0.469,183040
Country,Alabama,Lady Down On Love,40,0.849,0.348,237227
Country,Brooks & Dunn,The Long Goodbye,42,0.263,0.498,229599
Country,Jillian Jacqueline,I Feel It Coming (Recorded At Sound Stage Nashville),43,0.421,0.667,243563
Country,Jason Isbell and the 400 Unit,Cumberland Gap,50,0.000354,0.272,204402
Country,Curtis Grimes,Irresponsible,40,0.217,0.595,239373
Country,Turnpike Troubadours,Oklahoma Stars,41,0.348,0.365,193662
Country,Joey + Rory,When I'm Gone,41,0.916,0.426,234280
Country,Dolly Parton,Holdin' On to You,44,0.75,0.652,167413
Country,Phosphorescent,New Birth in New England,57,0.245,0.56,299685
Country,Dylan Schneider,It's a Guy Thing,41,0.006,0.573,169877
Country,Walker Hayes,Prescriptions,40,0.718,0.775,180547
Country,Sugarland,Bigger,41,0.0136,0.675,205573
Country,Amazing Rhythm Aces,Third Rate Romance - Remastered,43,0.714,0.825,201827
Country,George Strait,Overnight Male - Pure Country/Soundtrack Version,40,0.388,0.612,156840
Country,Alan Jackson,In The Garden,41,0.897,0.542,174973
Country,Dixie Chicks,If I Fall You're Going Down with Me,41,0.119,0.722,183200
Country,The Lacs,All Weekend Long,42,0.00657,0.736,241440
Country,Aaron Watson,Real Good Time,40,0.31,0.702,143600
Country,Jason Isbell,Traveling Alone,44,0.15,0.564,269693
Country,Abby Anderson,This Feeling,42,0.121,0.508,169420
Country,James McMurtry,Choctaw Bingo,42,0.0625,0.321,515333
Country,Jelly Roll,Uh - Oh,42,0.0717,0.729,243250
Country,Danielle Bradbery,Friend Zone,41,0.132,0.684,177987
Country,Wade Hayes,Old Enough to Know Better,40,0.159,0.562,220200
Country,Mac Davis,Baby Don't Get Hooked on Me,47,0.26,0.495,183933
Country,Chad Brownlee,Dear Drunk Me,52,0.0155,0.52,174133
Country,Micky & The Motorcars,Tonight We Ride,42,0.00145,0.615,223660
Country,Josh Turner,Amazing Grace,41,0.0321,0.432,319493
Country,Randy Rogers Band,Tonight's Not The Night,41,0.0905,0.517,290853
Country,Dustin Lynch,Here We Come,41,0.0218,0.489,203947
Country,Willie Nelson,Red Headed Stranger,43,0.838,0.581,239800
Country,The Avett Brothers,Ten Thousand Words,48,0.833,0.532,336000
Country,Justin Moore,The Only Place That I Call Home,40,0.0455,0.576,203853
Country,Rascal Flatts,Love What You've Done With The Place,43,0.508,0.663,211640
Country,Margo Price,Learning to Lose (feat. Willie Nelson),47,0.726,0.456,379333
Country,Upchurch,All Night Long,42,0.295,0.814,160814
Country,Dan Davidson,Found,49,0.0126,0.599,194182
